[2014-12-27 19:53:08] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/bootstrap.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\vendor\symfony\symfony\src\Symfony\Component\HttpKernel\EventListener\RouterListener.php line 145 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/bootstrap.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\EventListener\\RouterListener.php:145, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:08] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/jquery.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\vendor\symfony\symfony\src\Symfony\Component\HttpKernel\EventListener\RouterListener.php line 145 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/jquery.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\EventListener\\RouterListener.php:145, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:08] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /css/bootstrap.css" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\vendor\symfony\symfony\src\Symfony\Component\HttpKernel\EventListener\RouterListener.php line 145 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /css/bootstrap.css\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\vendor\\symfony\\symfony\\src\\Symfony\\Component\\HttpKernel\\EventListener\\RouterListener.php:145, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /css/bootstrap.css" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /css/bootstrap.css\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/bootstrap.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/bootstrap.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:10] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/jquery.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/jquery.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:38] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/bootstrap.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/bootstrap.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:38] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/jquery.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/jquery.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:53:38] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /css/bootstrap.css" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /css/bootstrap.css\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:54:05] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/jquery.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/jquery.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:54:05] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /css/bootstrap.css" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /css/bootstrap.css\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
[2014-12-27 19:54:05] request.ERROR: Uncaught PHP Exception Symfony\Component\HttpKernel\Exception\NotFoundHttpException: "No route found for "GET /js/bootstrap.js" (from "http://localhost/BSLWorkbench/app_dev.php")" at C:\wamp\www\BSLWorkbench\app\cache\prod\classes.php line 2406 {"exception":"[object] (Symfony\\Component\\HttpKernel\\Exception\\NotFoundHttpException: No route found for \"GET /js/bootstrap.js\" (from \"http://localhost/BSLWorkbench/app_dev.php\") at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\classes.php:2406, Symfony\\Component\\Routing\\Exception\\ResourceNotFoundException:  at C:\\wamp\\www\\BSLWorkbench\\app\\cache\\prod\\appProdUrlMatcher.php:201)"} []
